  4.7500000e+001  5.8077137e-002  2.5559058e-002  5.9097393e-002
  4.8000000e+001  5.8798489e-002  2.5880147e-002  5.9851525e-002
  4.8500000e+001  5.9540841e-002  2.6209150e-002  6.0628186e-002
  4.9000000e+001  6.0304802e-002  2.6546120e-002  6.1428056e-002
  4.9500000e+001  6.1090983e-002  2.6891085e-002  6.2251818e-002
  5.0000000e+001  6.1899996e-002  2.7244041e-002  6.3100155e-002
  5.0500000e+001  6.2732445e-002  2.7604948e-002  6.3973748e-002
  5.1000000e+001  6.3588928e-002  2.7973724e-002  6.4873264e-002
  5.1500000e+001  6.4470026e-002  2.8350242e-002  6.5799358e-002
  5.2000000e+001  6.5376295e-002  2.8734315e-002  6.6752654e-002
  5.2500000e+001  6.6308265e-002  2.9125694e-002  6.7733747e-002
  5.3000000e+001  6.7266420e-002  2.9524058e-002  6.8743182e-002
  5.3500000e+001  6.8251195e-002  2.9929001e-002  6.9781446e-002
  5.4000000e+001  6.9262959e-002  3.0340023e-002  7.0848950e-002
  5.4500000e+001  7.0302001e-002  3.0756521e-002  7.1946015e-002
  5.5000000e+001  7.1368510e-002  3.1177768e-002  7.3072844e-002
  5.5500000e+001  7.2462559e-002  3.1602910e-002  7.4229507e-002
  5.6000000e+001  7.3584078e-002  3.2030943e-002  7.5415908e-002
  5.6500000e+001  7.4732831e-002  3.2460703e-002  7.6631757e-002
  5.7000000e+001  7.5908386e-002  3.2890851e-002  7.7876536e-002
  5.7500000e+001  7.7110083e-002  3.3319856e-002  7.9149459e-002
  5.8000000e+001  7.8336999e-002  3.3745988e-002  8.0449436e-002
  5.8500000e+001  7.9587906e-002  3.4167298e-002  8.1775021e-002
  5.9000000e+001  8.0861236e-002  3.4581617e-002  8.3124369e-002
  5.9500000e+001  8.2155029e-002  3.4986546e-002  8.4495184e-002
  6.0000000e+001  8.3466893e-002  3.5379458e-002  8.5884665e-002
  6.0500000e+001  8.4793957e-002  3.5757504e-002  8.7289458e-002
  6.1000000e+001  8.6132822e-002  3.6117627e-002  8.8705600e-002
  6.1500000e+001  8.7479519e-002  3.6456584e-002  9.0128481e-002
  6.2000000e+001  8.8829473e-002  3.6770986e-002  9.1552796e-002
  6.2500000e+001  9.0177471e-002  3.7057339e-002  9.2972524e-002
  6.3000000e+001  9.1517639e-002  3.7312108e-002  9.4380910e-002
  6.3500000e+001  9.2843442e-002  3.7531787e-002  9.5770468e-002
  6.4000000e+001  9.4147689e-002  3.7712991e-002  9.7133008e-002
  6.4500000e+001  9.5422566e-002  3.7852546e-002  9.8459687e-002
  6.5000000e+001  9.6659693e-002  3.7947602e-002  9.9741087e-002
  6.5500000e+001  9.7850203e-002  3.7995736e-002  1.0096732e-001
  6.6000000e+001  9.8984848e-002  3.7995064e-002  1.0212819e-001
  6.6500000e+001  1.0005414e-001  3.7944340e-002  1.0321331e-001
  6.7000000e+001  1.0104848e-001  3.7843038e-002  1.0421235e-001
  6.7500000e+001  1.0195838e-001  3.7691416e-002  1.0511522e-001
  6.8000000e+001  1.0277461e-001  3.7490546e-002  1.0591229e-001
  6.8500000e+001  1.0348845e-001  3.7242315e-002  1.0659463e-001
  6.9000000e+001  1.0409182e-001  3.6949382e-002  1.0715421e-001
  6.9500000e+001  1.0457753e-001  3.6615101e-002  1.0758413e-001
  7.0000000e+001  1.0493946e-001  3.6243416e-002  1.0787875e-001
  7.0500000e+001  1.0517267e-001  3.5838715e-002  1.0803386e-001
  7.1000000e+001  1.0527355e-001  3.5405676e-002  1.0804680e-001
  7.1500000e+001  1.0523991e-001  3.4949102e-002  1.0791647e-001
  7.2000000e+001  1.0507104e-001  3.4473754e-002  1.0764337e-001
  7.2500000e+001  1.0476768e-001  3.3984199e-002  1.0722957e-001
  7.3000000e+001  1.0433205e-001  3.3484687e-002  1.0667865e-001
  7.3500000e+001  1.0376772e-001  3.2979045e-002  1.0599556e-001
  7.4000000e+001  1.0307958e-001  3.2470615e-002  1.0518649e-001
  7.4500000e+001  1.0227363e-001  3.1962214e-002  1.0425875e-001
  7.5000000e+001  1.0135689e-001  3.1456135e-002  1.0322052e-001
  7.5500000e+001  1.0033719e-001  3.0954169e-002  1.0208069e-001
  7.6000000e+001  9.9223026e-002  3.0457648e-002  1.0084870e-001
  7.6500000e+001  9.8023331e-002  2.9967502e-002  9.9534287e-002
  7.7000000e+001  9.6747327e-002  2.9484328e-002  9.8147336e-002
  7.7500000e+001  9.5404344e-002  2.9008454e-002  9.6697708e-002
  7.8000000e+001  9.4003659e-002  2.8540006e-002  9.5195087e-002
  7.8500000e+001  9.2554358e-002  2.8078965e-002  9.3648849e-002
  7.9000000e+001  9.1065220e-002  2.7625218e-002  9.2067952e-002
  7.9500000e+001  8.9544610e-002  2.7178602e-002  9.0460855e-002
  8.0000000e+001  8.8000409e-002  2.6738931e-002  8.8835446e-002
  8.0500000e+001  8.6439954e-002  2.6306022e-002  8.7199007e-002
  8.1000000e+001  8.4870004e-002  2.5879710e-002  8.5558184e-002
  8.1500000e+001  8.3296713e-002  2.5459857e-002  8.3918977e-002
  8.2000000e+001  8.1725634e-002  2.5046357e-002  8.2286750e-002
  8.2500000e+001  8.0161722e-002  2.4639134e-002  8.0666245e-002
  8.3000000e+001  7.8609351e-002  2.4238145e-002  7.9061608e-002
  8.3500000e+001  7.7072343e-002  2.3843367e-002  7.7476421e-002
  8.4000000e+001  7.5553997e-002  2.3454804e-002  7.5913740e-002
  8.4500000e+001  7.4057125e-002  2.3072469e-002  7.4376135e-002
  8.5000000e+001  7.2584094e-002  2.2696392e-002  7.2865730e-002
  8.5500000e+001  7.1136855e-002  2.2326603e-002  7.1384247e-002
  8.6000000e+001  6.9716993e-002  2.1963138e-002  6.9933042e-002
  8.6500000e+001  6.8325756e-002  2.1606028e-002  6.8513150e-002
  8.7000000e+001  6.6964097e-002  2.1255302e-002  6.7125318e-002
  8.7500000e+001  6.5632702e-002  2.0910981e-002  6.5770042e-002
  8.8000000e+001  6.4332031e-002  2.0573078e-002  6.4447597e-002
  8.8500000e+001  6.3062339e-002  2.0241594e-002  6.3158070e-002
  8.9000000e+001  6.1823705e-002  1.9916523e-002  6.1901383e-002
  8.9500000e+001  6.0616061e-002  1.9597848e-002  6.0677319e-002
  9.0000000e+001  5.9439210e-002  1.9285539e-002  5.9485546e-002
  9.0500000e+001  5.8292845e-002  1.8979558e-002  5.8325631e-002
  9.1000000e+001  5.7176571e-002  1.8679857e-002  5.7197063e-002
  9.1500000e+001  5.6089917e-002  1.8386379e-002  5.6099263e-002
  9.2000000e+001  5.5032350e-002  1.8099057e-002  5.5031601e-002
  9.2500000e+001  5.4003289e-002  1.7817818e-002  5.3993406e-002
  9.3000000e+001  5.3002115e-002  1.7542582e-002  5.2983974e-002
  9.3500000e+001  5.2028178e-002  1.7273261e-002  5.2002581e-002
  9.4000000e+001  5.1080809e-002  1.7009764e-002  5.1048487e-002
  9.4500000e+001  5.0159322e-002  1.6751994e-002  5.0120944e-002
  9.5000000e+001  4.9263024e-002  1.6499850e-002  4.9219200e-002
  9.5500000e+001  4.8391217e-002  1.6253228e-002  4.8342503e-002
  9.6000000e+001  4.7543204e-002  1.6012022e-002  4.7490108e-002
  9.6500000e+001  4.6718291e-002  1.5776124e-002  4.6661277e-002
  9.7000000e+001  4.5915793e-002  1.5545424e-002  4.5855283e-002
  9.7500000e+001  4.5135033e-002  1.5319811e-002  4.5071413e-002
  9.8000000e+001  4.4375343e-002  1.5099173e-002  4.4308965e-002
  9.8500000e+001  4.3636071e-002  1.4883399e-002  4.3567256e-002
  9.9000000e+001  4.2916579e-002  1.4672378e-002  4.2845619e-002
  9.9500000e+001  4.2216242e-002  1.4465999e-002  4.2143404e-002
  1.0000000e+002  4.1534452e-002  1.4264152e-002  4.1459979e-002
  1.0050000e+002  4.0870616e-002  1.4066728e-002  4.0794730e-002
  1.0100000e+002  4.0224161e-002  1.3873619e-002  4.0147063e-002
  1.0150000e+002  3.9594528e-002  1.3684721e-002  3.9516402e-002
  1.0200000e+002  3.8981174e-002  1.3499927e-002  3.8902189e-002
